addressid,stateprovinceid,city,addressline2,modifieddate,rowguid,postalcode,spatiallocation,addressline1
24637,145,Dunkerque,,2013-12-21 10:09:29.423,6813a1b8-9d72-4ee5-83bd-8f06fab7a345,59140,E6100000010C83B027C3078A4940E6E720D115CE0240,"3, rue Pierre-Demoulin"
24638,58,W. Linn,,2011-11-30 00:00:00,11eee3e4-9b7e-4ed0-956d-af1ed5c31437,97068,E6100000010CC91E8DEC9DA54640F8E6CA9FF69F5EC0,6230 Blue Ridge
24639,79,Yakima,,2014-02-13 00:00:00,bde67e19-c524-4275-8723-b45847f001b6,98901,E6100000010C4A8318DD21584740EF7DF9A86D125EC0,6524 Geriola Court
24640,50,North Ryde,,2012-10-22 00:00:00,2b2ec316-bbb6-4efc-8e98-71868c9cee2b,2113,E6100000010CF1297C6D32EA40C02A2193C0A1E76240,626 Rossmor Parkway
24641,77,South Melbourne,,2012-12-16 00:00:00,7f891988-12b6-4bad-bc0d-f1723d386fc3,3205,E6100000010C53FEFDE0DDF142C0BC370D43D3236240,9901 Sequoia Woods Pl
24642,64,Townsville,,2013-11-13 00:00:00,fa28af83-417a-42a3-9942-92d6fe694a12,4810,E6100000010C361308B9E83D33C0AE599BEDBA5A6240,832 Heights Ave.
24643,7,N. Vancouver,,2013-04-22 00:00:00,be7dea7a-de3c-482b-ba17-0c320941fa87,V7L 4J4,E6100000010CFD1EC8001FAB484073B1B2499BBE5EC0,2454 Clayton Way
24644,14,London,,2012-11-09 00:00:00,e3225985-5e2b-4aa1-997f-7522bfe801b8,EC1R 0DU,E6100000010C90FA3F7D5BBA494035DC318DFD13BBBF,5279 Glenwood Dr.
24645,9,Palo Alto,,2013-11-24 00:00:00,23b17a7f-e7fb-4cfb-babf-8b9ad728d491,94303,E6100000010CEE2BDD6042BB4240949BF58E3F815EC0,5659 Beauer Lane
24646,9,Santa Cruz,,2014-03-06 00:00:00,523fa00c-d76d-4709-a0e7-39765bcb6e1c,95062,E6100000010CDB785E96D37A42404406E15709885EC0,7154 Broadway
24647,64,Brisbane,,2013-07-11 00:00:00,31edb9a5-2fff-471c-8f44-a5cc5a5c697c,4000,E6100000010CF4EA8B4A0F7F3BC03B969BA7511B6340,2912 Guadalupe
24648,77,Bendigo,,2011-12-27 00:00:00,f90d08df-8243-43ee-9e20-686c2f80b2e6,3550,E6100000010C8B30A5E78C6742C0CB00F8BC230C6240,1218 Trasher Road
24649,14,Esher-Molesey,,2014-03-28 00:00:00,1b79c3f1-5f2c-4706-9262-24dda0f8e3be,EM15,E6100000010C00000000000000000000000000000000,3268 Hilltop Dr.
24650,14,Bury,,2012-07-26 00:00:00,bc0de41f-186f-43d2-9d2d-ed6d23b88b20,PE17,E6100000010C962A39F791C24A40D11E8BA86C6202C0,7304 Mt. Palomar Pl.
24651,58,Woodburn,,2014-06-14 00:00:00,a663e53d-85a2-4af8-80fa-19e3d927eb4d,97071,E6100000010C59EA26A1BF9246408ED209FB67B25EC0,5018 Bloching Circle
24652,64,Gold Coast,,2011-11-05 00:00:00,97429177-11b1-4f57-bcaf-5264100b5477,4217,E6100000010C4BD3956226FF3BC04835600C77316340,4003 Woodcrest Dr
24653,9,Beverly Hills,,2013-09-13 00:00:00,b30e9406-3c4e-4061-9869-14ca4969703c,90210,E6100000010C7DF98FEBF30F414031CEC35563985DC0,22 Fillet Ave.
24654,9,San Gabriel,,2014-02-06 00:00:00,cf8377d8-26cf-4ca7-b2b3-29a299b497da,91776,E6100000010C66692FE13E0941408F0E96DCD9875DC0,6045 Holiday Hills Dr.
24655,131,Orleans,,2013-12-21 10:09:29.423,9e167d2f-d3fc-488b-82ef-2aee899dbcaf,45000,E6100000010C7F3B2654FDF347403C4E6A573189FE3F,"434, impasse Ste-Madeleine"
24656,79,Renton,,2014-03-24 00:00:00,f425faf9-1bb0-495c-a7ea-56391b780a87,98055,E6100000010C7284CDF748BA47408B5C146ABE895EC0,2668 E. 79th Street
24657,9,Burbank,,2014-06-16 00:00:00,6e1a81b0-ed4a-42f1-a73f-3b8280964e33,91502,E6100000010CBAEFFDB54514414018E06798FA895DC0,8211 Fremont Street
24658,9,Palo Alto,,2011-12-30 00:00:00,0dbec489-e307-4f86-9a82-a40efc20f1da,94303,E6100000010CF89DEC590DC04240AF80F4C997835EC0,7581 Alaska Dr.
24659,77,Melton,,2011-12-22 00:00:00,8b229f1f-dbaa-4075-8fc2-12e04d0a58ba,3337,E6100000010C88AA44B7C2C842C09685A03E320F6240,7113 Eastgate Ave.
24660,50,Matraville,,2014-03-23 00:00:00,9efe0abd-cb11-45e1-9925-3c4796d27dcf,2036,E6100000010CF15CB3A81DF640C066E46991E1ED6240,2924 Michigan Blvd.
24661,178,Courbevoie,,2013-12-21 10:09:29.423,811de8ff-602c-4e27-8b47-9ec914d06ef9,92400,E6100000010C4CBE99995F7748401FE6F339B3080240,"191, rue de Cambrai"
24662,71,Hobart,,2013-07-05 00:00:00,f4988bc7-3621-432e-b0a0-11836ddb4ad5,7001,E6100000010C05A52A8A686745C0E1B35AEE456E6240,2281 West Road
24663,9,Concord,,2014-02-25 00:00:00,82fd6d54-0335-42c2-9b18-88afe1f14afd,94519,E6100000010C3B7AC6FB4AF84240F27310AB1C825EC0,2594 Breaker Dr
24664,9,Burbank,,2013-10-18 00:00:00,2b74474d-4611-4262-997e-1130b28ec3a7,91502,E6100000010C0E760DBC5510414056A835DAD9965DC0,2068 Suzanne Dr.
24665,77,South Melbourne,,2013-01-17 00:00:00,55a3d0e9-a820-438b-acad-a95400feb316,3205,E6100000010C264C5B772EE842C0783964FFB81E6240,946 Santa Barbara Rd.
24666,9,Lakewood,,2014-01-18 00:00:00,fb367ff6-ccc9-4288-b9ae-6848dedf23da,90712,E6100000010C982AFC7A72ED40405E89CF7850835DC0,145 W. Watson Court
24667,77,Seaford,,2012-07-17 00:00:00,bf74bef0-0856-4a47-bc65-a7e20c3954cc,3198,E6100000010C4815A22FA60F43C03D06BDC5E11F6240,7223 Cortes
24668,53,Bonn,,2013-02-03 00:00:00,39281079-c63f-4ab9-95c6-9dffbcf4c0e9,53131,E6100000010CACEA6A5ADB5F4940586C2661AE6C1C40,Königstr 381
24669,64,Gold Coast,,2012-02-14 00:00:00,08485a3f-fc24-4d66-9643-b39074628a57,4217,E6100000010CA5F843E721FA3BC09525A4F5A0286340,8403 Roskelley Drive
24670,79,Burien,,2013-12-08 00:00:00,7276fb2f-3674-4c00-b512-4396ada7ca80,98168,E6100000010C881BE12308B547406BDDC13F7F945EC0,2841 Macarthur Ave.
24671,50,Sydney,,2012-11-11 00:00:00,80cc6128-7044-49cc-98bb-fcf33611ca91,1002,E6100000010C10DD9925E4F240C0CA6DC4BF87E96240,1173 Dale Pl.
24672,7,Oak Bay,,2012-11-18 00:00:00,bbae4485-4ed8-4536-a94b-f87bbefdc0e0,V8P,E6100000010C90C9C216282F4840591ED494F2D15EC0,4123 Lakehurst Dr.
24673,77,Sunbury,,2013-03-01 00:00:00,437a31c3-f5a4-40bc-a4fd-7db2eb525e5d,3429,E6100000010C498C2FDDD2C242C0D7CF80D53F116240,2708 Stephanie Way
24674,19,Salzgitter,,2013-08-06 00:00:00,18b5c22e-decb-4562-bf83-5c1aa25aacfa,38231,E6100000010C00000000000000000000000000000000,Postfach 66 16 16
24675,70,Berlin,,2014-01-29 00:00:00,c500f230-d530-4cb0-a4b6-76f1a2c467a6,12311,E6100000010C9BDC80437F454A40CDE120FA01B32A40,Winterfeldtstr 3935
24676,64,Brisbane,,2014-04-18 00:00:00,92da7bc4-9096-4bd7-9721-951b4550da4d,4000,E6100000010CDFD5C352A77D3BC047FA6CB3A4236340,7559 W. Buchanan Rd.
24677,9,Mill Valley,,2014-01-05 00:00:00,b3d95078-41f8-4516-a3ad-183c0a4af029,94941,E6100000010C339CF85125F9424087C5D74381AB5EC0,3522 B Wildbrook Ct.
24678,19,Hamburg,,2012-02-26 00:00:00,d8b0a566-13aa-4a55-b56d-b370dbe05d69,22001,E6100000010C00000000000000000000000000000000,Roßstr 9928
24679,9,Beverly Hills,,2013-07-18 00:00:00,7d341ecf-fe56-4c6d-bef1-2d6cf52845ce,90210,E6100000010C80079F80921241405B061D3691915DC0,8125 Westbury Drive
24680,50,Matraville,,2014-01-07 00:00:00,7ff7c9c2-90d2-4a70-98c5-8abb881a5650,2036,E6100000010C7A2E99234A0241C0B22745507EEA6240,3967 High Street
24681,14,London,,2013-12-12 00:00:00,82ed2256-4ae2-42f9-a502-95c44ec05e73,W1N 9FA,E6100000010C619A928EE5B84940F218AA8B5140C0BF,1226 Linden Lane
24682,14,Stoke-on-Trent,,2014-05-14 00:00:00,f08d4ed0-e281-48a3-add6-702707437759,AS23,E6100000010CC4B37BE677864A409A6109CB2A6A01C0,7927 Saclan Terr.
24683,9,Carson,,2014-03-13 00:00:00,76f23fe4-adb9-4e20-a224-9e13ab41f70a,90746,E6100000010C471D63372AF2404078DA0B61A6925DC0,2141 Pepperridge Way
24684,9,Downey,,2013-12-28 00:00:00,3af5f8fe-2465-44cd-9070-bad46386b022,90241,E6100000010C12B28AB545FA4040F56EBCD3B6845DC0,1640 Windmill Way
24685,9,Beverly Hills,,2014-03-03 00:00:00,d53d0af1-c082-43de-8a46-84c0c2003f85,90210,E6100000010CFF4CE068A807414001210087FFA25DC0,2922 Vista Way
24686,9,Colma,,2014-02-10 00:00:00,caab8a08-1b0d-4ca1-b2d6-c73d969398af,94014,E6100000010C762C6ADEBED9424056E2E0C5A9925EC0,3177 Dover Way
24687,77,Warrnambool,,2013-12-17 00:00:00,a0360ec7-5f9d-4268-9227-fa846b8e27a1,3280,E6100000010CD4811471900243C0D6B0390ACAD46140,9605 William Reed Drive
24688,9,Spring Valley,,2013-07-01 00:00:00,eddc1499-298a-4981-8257-a32d9e4d04f7,91977,E6100000010CE5A609D37B5C4040E59ACFA483485DC0,492 Pierce Court
24689,77,Geelong,,2011-10-29 00:00:00,5275dc93-cbe7-481b-8edc-43b254283252,3220,E6100000010C8F10DC244B1243C0F47E4299B50D6240,9531 Lancaster
24690,14,Esher-Molesey,,2014-02-12 00:00:00,a44557b8-8913-4815-890e-009203a6965e,EM15,E6100000010C00000000000000000000000000000000,7367 Walters Way
24691,20,Hamburg,,2014-03-05 00:00:00,3b0bcb2d-cf46-4fe5-80b2-0cc2cdef2186,20354,E6100000010C71BE0A13BBCD4A40E6D8DD6A7D002440,Welt Platz 123
24692,9,Mill Valley,,2013-12-06 00:00:00,fb3ac6cb-b137-46ff-a6cf-3e26e35d3222,94941,E6100000010C5D6544DE43F54240B1984C16A9A35EC0,5191 Gilly Lane
24693,7,Haney,,2014-04-13 00:00:00,461b9554-7a86-408d-9101-6d3699ad2ce5,V2W 1W2,E6100000010C856B2C004D944840D60292EBEAAB5EC0,4977 Martin St.
24694,7,Newton,,2013-11-10 00:00:00,83c17887-7160-46d5-a26b-5328f1f2b99f,V2L3W8,E6100000010C964066501CF14A40A42739184AA85EC0,3055 Mt. Trinity Ct.
24695,161,Paris,,2013-12-21 10:09:29.423,42abc4d2-f115-4924-9ec3-9e37c0328415,75016,E6100000010C7CFE50C78F704840F7BFDAC924700240,"34, rue Philibert-Delorme"
24696,79,Tacoma,,2014-04-07 00:00:00,505a4061-6ca4-447a-a213-58ab8e27cb6c,98403,E6100000010C6A2191FF04A74740AB6ED7599EA65EC0,4341 Ceemar Court
24697,19,Kassel,,2014-06-06 00:00:00,a3127622-cdb7-492a-b1fb-e1065edfeb7e,34117,E6100000010C5B34C634E7A149401B6990DB14012340,Postfach 20 99 99
24698,8,Ingolstadt,,2014-03-28 00:00:00,ae502ad8-ac18-4a75-9ba0-13d5350c8ed7,85049,E6100000010C50FBF8C067654840177A16C04BAC2640,Rehstr 4242
24699,77,Melbourne,,2013-04-12 00:00:00,c16424da-eb39-4883-aaa4-75946699369a,3000,E6100000010CEA53B44A28E442C06A1B1034301A6240,6163 Craig Drive
24700,53,Bonn,,2013-08-21 00:00:00,35d5952e-ccdf-466f-bde0-c43dcea5b813,53131,E6100000010C4EFDF8387D5A49408354F29E526A1C40,Hans-Rosenthal-Platz 4107
24701,9,Daly City,,2013-11-11 00:00:00,5a904e18-3b4d-4f6f-817d-4f2151578347,94015,E6100000010C127A03C0C7DD4240F00A2CE70D9B5EC0,5623 Detroit Ave.
24702,58,Beaverton,,2014-03-14 00:00:00,36e742e2-a592-4216-9913-8d556e1bec8a,97005,E6100000010CE313A6269EBC46407F09E9598FB25EC0,6864 Oakleaf Ct.
24703,7,Westminster,,2013-11-24 00:00:00,e40e9ee2-0268-43c2-abb1-84e38ee377fa,V3L 1H4,E6100000010CD2082A64F1A24840E35DEAD002B65EC0,69 Market Pl.
24704,14,West Sussex,,2013-12-25 00:00:00,d9328f2f-602f-47ed-a843-5a8167d70faa,RH15 9UD,E6100000010C00000000000000000000000000000000,2163 Angi Lane
24705,7,Shawnee,,2013-09-18 00:00:00,92db991a-130b-4a64-8d3e-82f031edcda7,V8Z 4N5,E6100000010CAF98FC56D93F48403A5E8E059ED25EC0,1565 Esperanea Dr.
24706,179,Pantin,,2013-12-21 10:09:29.423,fc2886de-970d-486d-88e1-656ba31e55c9,93500,E6100000010C4696A14962774840D1991A5EFF4B0340,"2, place de Brazaville"
24707,7,Westminster,,2013-07-29 00:00:00,5c3e528e-d6c8-46f6-b408-07039d8575c4,V3L 1H4,E6100000010C73D637303293484063496C712BC45EC0,5023 Stephine Way
24708,9,Glendale,,2013-10-29 00:00:00,ac42a21f-3c73-47c2-bf56-c169fbea4e84,91203,E6100000010CAE6BB99AAC1941406440ED6C378D5DC0,9428 Mehaffey Way
24709,77,Melton,,2013-07-14 00:00:00,83b64df4-c5b0-4323-bb63-c8b9b1244258,3337,E6100000010C6D86F2BD89CE42C0F91700BBD2136240,5796 Lightwood Dr.
24710,64,East Brisbane,,2013-09-23 00:00:00,c032f3e6-659c-40c0-a3f7-174d3d1c54b2,4169,E6100000010C46752EEE86793BC0D85FF93C731B6340,3382 Arrowwood Circle
24711,9,National City,,2011-11-15 00:00:00,7b6165a4-b6c9-4b31-abf1-d644ca5bf12a,91950,E6100000010C3561F683DB574040040135F65B445DC0,456 Stanford Way
24712,64,East Brisbane,,2013-04-20 00:00:00,0aa7fbec-21e5-499d-89b4-ce221959e516,4169,E6100000010C46752EEE86793BC01BC237FB6D1C6340,38 Shangri-la Rd.
24713,77,Bendigo,,2011-06-21 00:00:00,88bcdc8d-e66c-45a3-a73c-cb7e5b9104f9,3550,E6100000010C9BE788D5D85A42C031CDC37071026240,6385 Mark Twain
24714,50,Rhodes,,2014-01-09 00:00:00,8e48e608-f007-4828-a544-39f80d650665,2138,E6100000010CD72A76EB5CE840C0738B960751E26240,3111 First Ave.
24715,71,Hobart,,2014-04-24 00:00:00,d98d57d0-a741-4c4b-80d6-73d924a5d7f1,7001,E6100000010C34397165CB6B45C0FBF70FEA706B6240,7376 Redwood Road
24716,77,Sunbury,,2014-04-16 00:00:00,86b25bee-14b7-49ea-bd65-94e09e51d03c,3429,E6100000010C1BCC8CEAC8C342C0F8BDA4DAF91A6240,7078 Kenston Dr.
24717,64,East Brisbane,,2013-08-09 00:00:00,74130790-e26a-462d-9a5a-4a7f22c112ef,4169,E6100000010CF13C3461577C3BC0FA90189CF01B6340,3685 Pleasant Hill Rd
24718,71,Hobart,,2013-01-22 00:00:00,5ff765a9-5b2d-4c59-af3f-734ce1e44bc7,7001,E6100000010C907793E5F46745C061E4B1C893716240,1992 La Vista Ave.
24719,9,Concord,,2011-07-19 00:00:00,db8baeb8-d79e-4522-aa64-556b5e179a95,94519,E6100000010C3B7AC6FB4AF842402D738F5A438C5EC0,1506 St. George Court
24720,77,South Melbourne,,2013-11-17 00:00:00,2c777012-8e1d-4bb7-9b3d-881700de2cec,3205,E6100000010CE15207F0E5F042C0BC370D43D3236240,6772 Geraldine Dr.
24721,14,Runcorn,,2012-05-24 00:00:00,f6c083e1-191b-4af6-9c33-265091e5bb2e,TY31,E6100000010C33215C0571B04A40311B153AB3B105C0,9627 N. Civic Drive
24722,77,Sunbury,,2014-06-21 00:00:00,0285e8f0-b3de-471f-b20c-8497323336ae,3429,E6100000010CDA4B4705B5C542C04219EED8BB176240,1524 Reva Dr.
24723,9,Santa Monica,,2014-03-12 00:00:00,a587009c-c241-4632-8206-ff61cc5e4a98,90401,E6100000010C11AC30D861004140648560EA599A5DC0,6691 Brookview Dr
24724,79,Bremerton,,2013-09-01 00:00:00,13d6cf2a-6251-4606-a952-e2b5dafa7fd8,98312,E6100000010C8297FAD639D04740762305B991A75EC0,6478 Fenway
24725,79,Bellingham,,2013-12-19 00:00:00,cbbe5508-ac67-46fc-92fd-e18bf71e60b0,98225,E6100000010C71598489025B48407A253CB8FFA35EC0,4555 Hackney Lane
24726,64,Rockhampton,,2012-07-22 00:00:00,1e86ba0d-042f-4417-90bc-1a887a3656bf,4700,E6100000010C644B043C4A6637C03D9DEB9D41CB6240,962 Gonzalez Court
24727,50,Sydney,,2012-08-16 00:00:00,867b2dee-ab0c-45af-903f-541e6d640311,1002,E6100000010CAE2CB7638EEE40C0CA6DC4BF87E96240,3397 C Olivera Rd
24728,64,Caloundra,,2013-04-04 00:00:00,13d5c437-4e79-4a92-9595-984bbb6f08e1,4551,E6100000010C09E48C7FBACA3AC0FD9C7C314E2A6340,4596 West St.
24729,50,Matraville,,2014-01-02 00:00:00,1f242a66-58ee-4c99-9677-5ab3c3521516,2036,E6100000010C7724F09F1D0041C05BFF25765DEE6240,9302 Veracruz
24730,14,Billericay,,2013-11-19 00:00:00,f9cf5897-2a11-4166-874b-6a2e5c7999e0,CM11,E6100000010CB927DC6639D94940C4FD8CA54EB5DA3F,5583 Peterson Pl.
24731,7,Vancouver,,2014-01-14 00:00:00,959086e1-1174-4d66-b824-ab69edd5ad7e,V7L 4J4,E6100000010C6E9CE3467F9E484059A1BFC67BC65EC0,8533 Valley Oak Plaza
24732,50,Lavender Bay,,2012-06-29 00:00:00,e60280d6-f496-40c8-b1da-6ecc82145887,2060,E6100000010C44EA190F48EE40C02952EC4265E96240,8978 Kingsford Dr.
24733,9,Chula Vista,,2013-08-25 00:00:00,469af2fa-dc56-4e1f-9ee6-45b2bb401ba2,91910,E6100000010C9C1B78BD604E4040667754E45E405DC0,7118 Elliott Dr.
24734,71,Hobart,,2013-10-06 00:00:00,31996df3-2832-462a-9b40-18efa23986ae,7001,E6100000010CF45A871C376545C061E4B1C893716240,8519 Crivello Ave.
24735,58,Milwaukie,,2014-06-24 00:00:00,f3d24e5d-3a8b-40f8-adb6-fae5752daa12,97222,E6100000010C97B4351EDFBC4640CEEC68F602A85EC0,323 Choctaw Court
24736,14,Berkshire,,2012-12-12 00:00:00,b4e6f60c-d9c7-4113-acbc-531107f7fd0c,RG11 5TP,E6100000010C00000000000000000000000000000000,2779 Ramsay Circle
24737,9,Berkeley,,2013-05-16 00:00:00,5b03e08a-5dbd-404b-bdee-a75369f09cfc,94704,E6100000010C67F037E250F64240C3A6A6825A9A5EC0,1819 Weston Court
24738,9,San Gabriel,,2013-07-29 00:00:00,090285e5-b557-46b5-a7d0-fb1a97d890a2,91776,E6100000010C164955F4F81141408F0E96DCD9875DC0,7932 Hope Drive
24739,9,Concord,,2014-03-29 00:00:00,b5270136-74e0-4dbc-8483-1788c9a2d3ac,94519,E6100000010C237B987AC7F842402D738F5A438C5EC0,9817 Cook Street
24740,7,Haney,,2013-12-02 00:00:00,13e6f126-46c4-4164-872a-0ff9b8bfaad5,V2W 1W2,E6100000010C8135F8CB989A484084E4B60913A45EC0,9682 Concord
24741,145,Roubaix,,2013-12-21 10:09:29.423,157ecc60-0d43-40b6-85bb-810f9819d666,59100,E6100000010C15CA44B4515049404BB51795CF790940,"13, boulevard d´Albi"
24742,9,Burlingame,,2013-12-01 00:00:00,425e565a-3ad8-4ce7-bed1-1d7011d4fc16,94010,E6100000010CC0E49F74E7C54240599BB72A1A8D5EC0,6050 Camino Ricardo
24743,79,Port Orchard,,2013-07-26 00:00:00,4b285a2a-6644-4eea-971d-4580feabd436,98366,E6100000010C96B1DAAB88C347407B60B66C5FA45EC0,710 Longbrook Way
24744,19,Dresden,,2013-12-28 00:00:00,c0d6a359-b212-47a3-9d39-52317c6d8145,01071,E6100000010C00000000000000000000000000000000,Königsteiner Straße 950
24745,50,Sydney,,2013-07-07 00:00:00,dd9ca3a8-d9b3-4ebc-b2c8-f550918fe0bf,1002,E6100000010C65BF40AE5AE940C01A89800FB1E46240,3086 Indigo Ct
24746,77,Melbourne,,2013-11-12 00:00:00,eeb30a2b-c18a-4f97-ba19-97241f1d4799,3000,E6100000010C66446C7B5AED42C04D4038FD5C1E6240,8060 Roslyn Drive
24747,14,Berkshire,,2012-08-24 00:00:00,ca6ce059-f9d9-41aa-910f-0ddf3aa328b0,RG11 5TP,E6100000010C00000000000000000000000000000000,1183 Tono Lane
24748,53,Werne,,2013-09-15 00:00:00,12b99a77-48fb-4a3c-8385-772ee8548b81,59368,E6100000010C1CF8EB6A6CDF4940A4C1B2DE74801E40,Postfach 11 11 22
24749,7,Port Hammond,,2014-02-23 00:00:00,374a103d-1abb-4355-a952-443d1119293c,V6B 3P7,E6100000010C894FC351B99F48402FA455D115BC5EC0,7332 Blue Jay Drive
24750,58,W. Linn,,2013-12-10 00:00:00,65a4e92b-82fe-4129-a3d1-26e391b4bce1,97068,E6100000010C2DEE37E252AE4640C3EAF577D0A75EC0,2246 Breaker Dr.
24751,50,Wollongong,,2011-07-10 00:00:00,0db32d6c-33a9-4227-9f58-3dc047534459,2500,E6100000010C1F3DAF90683341C0E49E431134DF6240,9353 Creekside Dr.
24752,79,Yakima,,2012-04-28 00:00:00,766cfce9-675f-4df8-bc42-8bfbc1144699,98901,E6100000010CB52D479B25554740666212A4211A5EC0,9601 Santa Fe Dr.
24753,77,Cranbourne,,2014-01-31 00:00:00,9258308d-0982-4be2-84de-2f7df28da232,3977,E6100000010CCF441335FD1943C02FDECC67FB236240,5370 Adobe Drive
24754,9,Santa Monica,,2012-12-01 00:00:00,3a8ae0b7-1626-459d-83d9-e792638315f5,90401,E6100000010CA2CAAD91DD0341406E3F1BE446AA5DC0,5322 Mitchell Canyon Rd.
24755,14,Berks,,2013-12-27 00:00:00,bb8a14d9-e5a8-4054-b471-6f025bd8a7ea,SL4 1RH,E6100000010CE62B0D18DCB74940FB1A20672D8AE3BF,9963 Pacific
24756,66,Findon,,2011-08-09 00:00:00,b1e0e1ec-9aab-4a34-97db-bde0d8495472,5023,E6100000010C42EFCF8FA47941C069344BCC7A566140,6645 Sinaloa
24757,9,San Gabriel,,2012-04-21 00:00:00,9ced8c5b-dff1-4307-b64f-335809e50914,91776,E6100000010CDAC27182BC0C41404B15EC6412845DC0,744 Ohara Avenue
24758,58,Corvallis,,2012-01-06 00:00:00,1c11e3cf-4ba9-4985-9116-5dd76a27bc26,97330,E6100000010C7F150782FD57464065D5DE174BD65EC0,3440 Concord Ct.
24759,8,Grevenbroich,,2013-09-22 00:00:00,88646800-65a4-46d2-9cd1-a093ea7084fd,41485,E6100000010C00000000000000000000000000000000,Kulmer Straße 22
24760,64,Hawthorne,,2014-01-09 00:00:00,1ec75a6d-1a3f-4bba-8a18-fdcc754f5ee7,4171,E6100000010C755F5E32E16B3BC017CEB706311C6340,498 Willow Pass Rd
24761,9,Colma,,2014-05-05 00:00:00,ec334e7d-c9bd-418c-aa13-cb9db81526a9,94014,E6100000010C3213BE6D07D24240278C4A26E1915EC0,7370 Rolling Green Circle
24762,7,Newton,,2014-02-10 00:00:00,a19ee390-bd49-4b83-8e1e-cba7a4a2012c,V2L3W8,E6100000010C1FDF9E79C5FA4A404EC3ED8293A35EC0,4722 Carrick Ct.
24763,77,Seaford,,2013-07-23 00:00:00,a620fb9f-aa32-4361-bb9f-b7f45c081300,3198,E6100000010CEF95EB0A231043C0CCEB0012C7276240,378 Milburn Dr
24764,77,Seaford,,2012-09-16 00:00:00,3e11ea44-18b7-4185-b965-6a3e0d64f331,3198,E6100000010CFF17C89C991143C00493A22B50276240,6556 Gilly Lane
24765,19,Frankfurt,,2013-12-22 00:00:00,60189bc0-b2ef-4cd7-b43f-b84ceccca88f,60323,E6100000010CAFBB93CCE50F49408BC9B08C66542140,Rykestr 8295
24766,9,Beverly Hills,,2014-06-04 00:00:00,d6621271-2fcb-42dd-9f33-db0cd200b6ef,90210,E6100000010C6CEB8056550D4140FA7E3F52A1975DC0,9167 Jennifer Way
24767,70,Stuttgart,,2013-07-23 00:00:00,c83e29d8-5acf-464c-9d10-e855917c0b3e,70452,E6100000010C00000000000000000000000000000000,Carlsplatz 41
24768,9,Beverly Hills,,2013-11-02 00:00:00,3a044d84-84b6-4fe0-94e6-e960de5c6795,90210,E6100000010C58CF622C1808414083A4253D15935DC0,663 Contra Loma Blvd.
24769,9,Fremont,,2013-07-30 00:00:00,8de45dec-a927-48ee-95e9-8d9b67e63e64,94536,E6100000010CB12679FD86CC424057D23E6C91835EC0,4122 Ruth Drive
24770,7,Metchosin,,2013-09-30 00:00:00,f135bf9f-aa4d-46e3-893e-08c49a1d6ac5,V9,E6100000010CBA6EA7391E30484028AE93D71ADB5EC0,8526 Krueger Drive
24771,179,Drancy,,2013-12-21 10:09:29.423,6f19cfd4-8ba6-4cb1-9d42-4418ffbcd09b,93700,E6100000010CB4F81DBC987F48400A82857B13940340,"11, rue Saint Denis"
24772,6,Chandler,,2013-04-21 00:00:00,706a77a3-2e6e-4f7d-a8be-21c79b31e419,85225,E6100000010C7F5032E460A3404017B75DC308EF5BC0,7656 Ramsey Circle
24773,50,Milsons Point,,2013-09-16 00:00:00,86a03461-0a40-4400-b554-6dae520672fd,2061,E6100000010C87C6718120EE40C0194B598907E16240,2324 Cherry Street
24774,9,Glendale,,2013-08-08 00:00:00,38cac84e-96eb-4e6f-95e2-5ff85483b34f,91203,E6100000010CDE6239220D1741409F7997630E975DC0,4895 Hickory Drive
24775,9,Newport Beach,,2013-12-27 00:00:00,0556d9fb-4e3c-4dcc-8366-78ee6e7a6ae5,92625,E6100000010CE997A7933BC8404037F9CEEC41755DC0,6898 Roxie Lane
24776,9,El Cajon,,2011-06-28 00:00:00,9f318924-1011-4f80-bf14-592a3ca78d44,92020,E6100000010C66C158F5C3654040E141A1C9DC405DC0,6177 Golf Club Road
24777,9,Lemon Grove,,2013-06-22 00:00:00,f404dc03-d0ca-462c-88af-569f12d54da3,91945,E6100000010CD414890101584040D9779DC244395DC0,1091 Bloching Circle
24778,50,North Ryde,,2012-02-12 00:00:00,1d1294e6-c03b-4c13-8c72-87235c451258,2113,E6100000010CC9A1AB0B4EE640C05EC6F949C3E36240,1439 N. Michell Canyon Road
24779,7,Metchosin,,2013-12-14 00:00:00,e70de2bf-d6f1-4e90-8a26-3e8c93f09546,V9,E6100000010C45083528E12E4840E853FDA3AFDC5EC0,7966 Oak Wood Court
24780,14,Cheltenham,,2014-06-14 00:00:00,5fdbcd39-ce8f-4435-a365-043b82bbaeb8,GL50,E6100000010CA49E34B451EA4940B93671731F9B00C0,5790 Amigo Ln.
24781,180,Orly,,2013-12-21 10:09:29.423,fb6379a8-9d24-4bdb-a755-5d75e853f5b1,94310,E6100000010C37E85A3D9561484039C77D66C4260340,"1994, rue des Pyrenees"
24782,50,Coffs Harbour,,2014-01-09 00:00:00,e0289fad-f92f-4d43-8eb9-c53e711a8d25,2450,E6100000010C8E3303CA861B3EC0F0121AF3721F6340,5576 Westminster Pl.
24783,9,Chula Vista,,2014-06-17 00:00:00,a9b4b821-9c1a-4ce7-8342-26dc57559f8f,91910,E6100000010C88530BF1B44C404096AD0E8E1F3E5DC0,9800 St. George Dr
